name	preview	download
Coda-Regular	https://fonts.google.com/specimen/Coda	https://raw.githubusercontent.com/google/fonts/main/ofl/coda/Coda-Regular.ttf
Coda-ExtraBold	https://fonts.google.com/specimen/Coda	https://raw.githubusercontent.com/google/fonts/main/ofl/coda/Coda-ExtraBold.ttf
FiraMono-Medium	https://fonts.google.com/specimen/Fira+Mono	https://raw.githubusercontent.com/google/fonts/main/ofl/firamono/FiraMono-Medium.ttf
FiraMono-Regular	https://fonts.google.com/specimen/Fira+Mono	https://raw.githubusercontent.com/google/fonts/main/ofl/firamono/FiraMono-Regular.ttf
FiraMono-Bold	https://fonts.google.com/specimen/Fira+Mono	https://raw.githubusercontent.com/google/fonts/main/ofl/firamono/FiraMono-Bold.ttf
Tajawal-ExtraBold	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-ExtraBold.ttf
Tajawal-Light	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-Light.ttf
Tajawal-Bold	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-Bold.ttf
Tajawal-ExtraLight	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-ExtraLight.ttf
Tajawal-Regular	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-Regular.ttf
Tajawal-Medium	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-Medium.ttf
Tajawal-Black	https://fonts.google.com/specimen/Tajawal	https://raw.githubusercontent.com/google/fonts/main/ofl/tajawal/Tajawal-Black.ttf
Gelasio-SemiBold	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-SemiBold.ttf
Gelasio-Regular	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-Regular.ttf
Gelasio-MediumItalic	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-MediumItalic.ttf
Gelasio-Bold	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-Bold.ttf
Gelasio-Italic	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-Italic.ttf
Gelasio-Medium	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-Medium.ttf
Gelasio-SemiBoldItalic	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-SemiBoldItalic.ttf
Gelasio-BoldItalic	https://fonts.google.com/specimen/Gelasio	https://raw.githubusercontent.com/google/fonts/main/ofl/gelasio/Gelasio-BoldItalic.ttf
Allura-Regular	https://fonts.google.com/specimen/Allura	https://raw.githubusercontent.com/google/fonts/main/ofl/allura/Allura-Regular.ttf
Kantumruy-Bold	https://fonts.google.com/specimen/Kantumruy	https://raw.githubusercontent.com/google/fonts/main/ofl/kantumruy/Kantumruy-Bold.ttf
Kantumruy-Light	https://fonts.google.com/specimen/Kantumruy	https://raw.githubusercontent.com/google/fonts/main/ofl/kantumruy/Kantumruy-Light.ttf
Kantumruy-Regular	https://fonts.google.com/specimen/Kantumruy	https://raw.githubusercontent.com/google/fonts/main/ofl/kantumruy/Kantumruy-Regular.ttf
Ranchers-Regular	https://fonts.google.com/specimen/Ranchers	https://raw.githubusercontent.com/google/fonts/main/ofl/ranchers/Ranchers-Regular.ttf
SlacksideOne-Regular	https://fonts.google.com/specimen/Slackside+One	https://raw.githubusercontent.com/google/fonts/main/ofl/slacksideone/SlacksideOne-Regular.ttf
Jua-Regular	https://fonts.google.com/specimen/Jua	https://raw.githubusercontent.com/google/fonts/main/ofl/jua/Jua-Regular.ttf
Rationale-Regular	https://fonts.google.com/specimen/Rationale	https://raw.githubusercontent.com/google/fonts/main/ofl/rationale/Rationale-Regular.ttf
Phetsarath-Regular	https://fonts.google.com/specimen/Phetsarath	https://raw.githubusercontent.com/google/fonts/main/ofl/phetsarath/Phetsarath-Regular.ttf
Phetsarath-Bold	https://fonts.google.com/specimen/Phetsarath	https://raw.githubusercontent.com/google/fonts/main/ofl/phetsarath/Phetsarath-Bold.ttf
Elsie-Black	https://fonts.google.com/specimen/Elsie	https://raw.githubusercontent.com/google/fonts/main/ofl/elsie/Elsie-Black.ttf
Elsie-Regular	https://fonts.google.com/specimen/Elsie	https://raw.githubusercontent.com/google/fonts/main/ofl/elsie/Elsie-Regular.ttf
BellotaText-LightItalic	https://fonts.google.com/specimen/Bellota+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/bellotatext/BellotaText-LightItalic.ttf
BellotaText-Italic	https://fonts.google.com/specimen/Bellota+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/bellotatext/BellotaText-Italic.ttf
BellotaText-Regular	https://fonts.google.com/specimen/Bellota+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/bellotatext/BellotaText-Regular.ttf
BellotaText-Bold	https://fonts.google.com/specimen/Bellota+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/bellotatext/BellotaText-Bold.ttf
BellotaText-BoldItalic	https://fonts.google.com/specimen/Bellota+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/bellotatext/BellotaText-BoldItalic.ttf
BellotaText-Light	https://fonts.google.com/specimen/Bellota+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/bellotatext/BellotaText-Light.ttf
SourceSansPro-BlackItalic	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-BlackItalic.ttf
SourceSansPro-SemiBoldItalic	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-SemiBoldItalic.ttf
SourceSansPro-Regular	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-Regular.ttf
SourceSansPro-Bold	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-Bold.ttf
SourceSansPro-LightItalic	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-LightItalic.ttf
SourceSansPro-Light	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-Light.ttf
SourceSansPro-Black	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-Black.ttf
SourceSansPro-ExtraLight	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-ExtraLight.ttf
SourceSansPro-BoldItalic	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-BoldItalic.ttf
SourceSansPro-SemiBold	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-SemiBold.ttf
SourceSansPro-ExtraLightItalic	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-ExtraLightItalic.ttf
SourceSansPro-Italic	https://fonts.google.com/specimen/Source+Sans+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourcesanspro/SourceSansPro-Italic.ttf
MergeOne-Regular	https://fonts.google.com/specimen/Merge+One	https://raw.githubusercontent.com/google/fonts/main/ofl/mergeone/MergeOne-Regular.ttf
Monofett	https://fonts.google.com/specimen/Monofett	https://raw.githubusercontent.com/google/fonts/main/ofl/monofett/Monofett.ttf
NovaRound	https://fonts.google.com/specimen/Nova+Round	https://raw.githubusercontent.com/google/fonts/main/ofl/novaround/NovaRound.ttf
Gayathri-Regular	https://fonts.google.com/specimen/Gayathri	https://raw.githubusercontent.com/google/fonts/main/ofl/gayathri/Gayathri-Regular.ttf
Gayathri-Thin	https://fonts.google.com/specimen/Gayathri	https://raw.githubusercontent.com/google/fonts/main/ofl/gayathri/Gayathri-Thin.ttf
Gayathri-Bold	https://fonts.google.com/specimen/Gayathri	https://raw.githubusercontent.com/google/fonts/main/ofl/gayathri/Gayathri-Bold.ttf
Shojumaru-Regular	https://fonts.google.com/specimen/Shojumaru	https://raw.githubusercontent.com/google/fonts/main/ofl/shojumaru/Shojumaru-Regular.ttf
Miniver-Regular	https://fonts.google.com/specimen/Miniver	https://raw.githubusercontent.com/google/fonts/main/ofl/miniver/Miniver-Regular.ttf
Lancelot-Regular	https://fonts.google.com/specimen/Lancelot	https://raw.githubusercontent.com/google/fonts/main/ofl/lancelot/Lancelot-Regular.ttf
Khyay-Regular	https://fonts.google.com/specimen/Khyay	https://raw.githubusercontent.com/google/fonts/main/ofl/khyay/Khyay-Regular.ttf
ContrailOne-Regular	https://fonts.google.com/specimen/Contrail+One	https://raw.githubusercontent.com/google/fonts/main/ofl/contrailone/ContrailOne-Regular.ttf
Average-Regular	https://fonts.google.com/specimen/Average	https://raw.githubusercontent.com/google/fonts/main/ofl/average/Average-Regular.ttf
Heebo-Thin	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-Thin.ttf
Heebo-Medium	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-Medium.ttf
Heebo-Black	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-Black.ttf
Heebo-Bold	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-Bold.ttf
Heebo-Regular	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-Regular.ttf
Heebo-ExtraBold	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-ExtraBold.ttf
Heebo-Light	https://fonts.google.com/specimen/Heebo	https://raw.githubusercontent.com/google/fonts/main/ofl/heebo/static/Heebo-Light.ttf
Girassol-Regular	https://fonts.google.com/specimen/Girassol	https://raw.githubusercontent.com/google/fonts/main/ofl/girassol/Girassol-Regular.ttf
Barlow-Light	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Light.ttf
Barlow-SemiBoldItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-SemiBoldItalic.ttf
Barlow-BoldItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-BoldItalic.ttf
Barlow-ExtraLight	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-ExtraLight.ttf
Barlow-ThinItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-ThinItalic.ttf
Barlow-MediumItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-MediumItalic.ttf
Barlow-Italic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Italic.ttf
Barlow-ExtraLightItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-ExtraLightItalic.ttf
Barlow-ExtraBoldItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-ExtraBoldItalic.ttf
Barlow-Thin	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Thin.ttf
Barlow-ExtraBold	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-ExtraBold.ttf
Barlow-LightItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-LightItalic.ttf
Barlow-Bold	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Bold.ttf
Barlow-Medium	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Medium.ttf
Barlow-Regular	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Regular.ttf
Barlow-BlackItalic	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-BlackItalic.ttf
Barlow-SemiBold	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-SemiBold.ttf
Barlow-Black	https://fonts.google.com/specimen/Barlow	https://raw.githubusercontent.com/google/fonts/main/ofl/barlow/Barlow-Black.ttf
AmaticaSC-Bold	https://fonts.google.com/specimen/Amatica+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/amaticasc/AmaticaSC-Bold.ttf
AmaticaSC-Regular	https://fonts.google.com/specimen/Amatica+SC	https://raw.githubusercontent.com/google/fonts/main/ofl/amaticasc/AmaticaSC-Regular.ttf
BigelowRules-Regular	https://fonts.google.com/specimen/Bigelow+Rules	https://raw.githubusercontent.com/google/fonts/main/ofl/bigelowrules/BigelowRules-Regular.ttf
ExpletusSans-Italic	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-Italic.ttf
ExpletusSans-Medium	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-Medium.ttf
ExpletusSans-SemiBold	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-SemiBold.ttf
ExpletusSans-SemiBoldItalic	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-SemiBoldItalic.ttf
ExpletusSans-BoldItalic	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-BoldItalic.ttf
ExpletusSans-MediumItalic	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-MediumItalic.ttf
ExpletusSans-Regular	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-Regular.ttf
ExpletusSans-Bold	https://fonts.google.com/specimen/Expletus+Sans	https://raw.githubusercontent.com/google/fonts/main/ofl/expletussans/ExpletusSans-Bold.ttf
Lexend-Regular	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-Regular.ttf
Lexend-SemiBold	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-SemiBold.ttf
Lexend-ExtraBold	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-ExtraBold.ttf
Lexend-Thin	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-Thin.ttf
Lexend-Light	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-Light.ttf
Lexend-Medium	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-Medium.ttf
Lexend-Bold	https://fonts.google.com/specimen/Lexend	https://raw.githubusercontent.com/google/fonts/main/ofl/lexend/Lexend-Bold.ttf
Baskervville-Regular	https://fonts.google.com/specimen/Baskervville	https://raw.githubusercontent.com/google/fonts/main/ofl/baskervville/Baskervville-Regular.ttf
Baskervville-Italic	https://fonts.google.com/specimen/Baskervville	https://raw.githubusercontent.com/google/fonts/main/ofl/baskervville/Baskervville-Italic.ttf
Mate-Regular	https://fonts.google.com/specimen/Mate	https://raw.githubusercontent.com/google/fonts/main/ofl/mate/Mate-Regular.ttf
Mate-Italic	https://fonts.google.com/specimen/Mate	https://raw.githubusercontent.com/google/fonts/main/ofl/mate/Mate-Italic.ttf
Maitree-SemiBold	https://fonts.google.com/specimen/Maitree	https://raw.githubusercontent.com/google/fonts/main/ofl/maitree/Maitree-SemiBold.ttf
Maitree-Bold	https://fonts.google.com/specimen/Maitree	https://raw.githubusercontent.com/google/fonts/main/ofl/maitree/Maitree-Bold.ttf
Maitree-Regular	https://fonts.google.com/specimen/Maitree	https://raw.githubusercontent.com/google/fonts/main/ofl/maitree/Maitree-Regular.ttf
Maitree-Medium	https://fonts.google.com/specimen/Maitree	https://raw.githubusercontent.com/google/fonts/main/ofl/maitree/Maitree-Medium.ttf
Maitree-ExtraLight	https://fonts.google.com/specimen/Maitree	https://raw.githubusercontent.com/google/fonts/main/ofl/maitree/Maitree-ExtraLight.ttf
Maitree-Light	https://fonts.google.com/specimen/Maitree	https://raw.githubusercontent.com/google/fonts/main/ofl/maitree/Maitree-Light.ttf
SeoulNamsan-Bold	https://fonts.google.com/specimen/Seoul+Namsan	https://raw.githubusercontent.com/google/fonts/main/ofl/seoulnamsan/SeoulNamsan-Bold.ttf
SeoulNamsan-ExtraBold	https://fonts.google.com/specimen/Seoul+Namsan	https://raw.githubusercontent.com/google/fonts/main/ofl/seoulnamsan/SeoulNamsan-ExtraBold.ttf
SeoulNamsan-Medium	https://fonts.google.com/specimen/Seoul+Namsan	https://raw.githubusercontent.com/google/fonts/main/ofl/seoulnamsan/SeoulNamsan-Medium.ttf
SeoulNamsan-Light	https://fonts.google.com/specimen/Seoul+Namsan	https://raw.githubusercontent.com/google/fonts/main/ofl/seoulnamsan/SeoulNamsan-Light.ttf
MavenProVFBeta	https://fonts.google.com/specimen/Maven+Pro+VFBeta	https://raw.githubusercontent.com/google/fonts/main/ofl/mavenprovfbeta/MavenProVFBeta.ttf
Dhurjati-Regular	https://fonts.google.com/specimen/Dhurjati	https://raw.githubusercontent.com/google/fonts/main/ofl/dhurjati/Dhurjati-Regular.ttf
PT_Serif-Caption-Web-Italic	https://fonts.google.com/specimen/PT_+Serif-+Caption-+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/ptserifcaption/PT_Serif-Caption-Web-Italic.ttf
PT_Serif-Caption-Web-Regular	https://fonts.google.com/specimen/PT_+Serif-+Caption-+Web	https://raw.githubusercontent.com/google/fonts/main/ofl/ptserifcaption/PT_Serif-Caption-Web-Regular.ttf
Imprima-Regular	https://fonts.google.com/specimen/Imprima	https://raw.githubusercontent.com/google/fonts/main/ofl/imprima/Imprima-Regular.ttf
Raleway-BoldItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-BoldItalic.ttf
Raleway-MediumItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-MediumItalic.ttf
Raleway-ThinItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-ThinItalic.ttf
Raleway-ExtraLight	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-ExtraLight.ttf
Raleway-Medium	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Medium.ttf
Raleway-SemiBold	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-SemiBold.ttf
Raleway-ExtraBold	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-ExtraBold.ttf
Raleway-ExtraBoldItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-ExtraBoldItalic.ttf
Raleway-Regular	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Regular.ttf
Raleway-ExtraLightItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-ExtraLightItalic.ttf
Raleway-SemiBoldItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-SemiBoldItalic.ttf
Raleway-Light	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Light.ttf
Raleway-Black	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Black.ttf
Raleway-BlackItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-BlackItalic.ttf
Raleway-LightItalic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-LightItalic.ttf
Raleway-Thin	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Thin.ttf
Raleway-Italic	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Italic.ttf
Raleway-Bold	https://fonts.google.com/specimen/Raleway	https://raw.githubusercontent.com/google/fonts/main/ofl/raleway/static/Raleway-Bold.ttf
CutiveMono-Regular	https://fonts.google.com/specimen/Cutive+Mono	https://raw.githubusercontent.com/google/fonts/main/ofl/cutivemono/CutiveMono-Regular.ttf
Kreon-Light	https://fonts.google.com/specimen/Kreon	https://raw.githubusercontent.com/google/fonts/main/ofl/kreon/static/Kreon-Light.ttf
Kreon-Regular	https://fonts.google.com/specimen/Kreon	https://raw.githubusercontent.com/google/fonts/main/ofl/kreon/static/Kreon-Regular.ttf
Kreon-Bold	https://fonts.google.com/specimen/Kreon	https://raw.githubusercontent.com/google/fonts/main/ofl/kreon/static/Kreon-Bold.ttf
Pavanam-Regular	https://fonts.google.com/specimen/Pavanam	https://raw.githubusercontent.com/google/fonts/main/ofl/pavanam/Pavanam-Regular.ttf
SourceSerifPro-SemiBold	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-SemiBold.ttf
SourceSerifPro-ExtraLightItalic	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-ExtraLightItalic.ttf
SourceSerifPro-Light	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-Light.ttf
SourceSerifPro-SemiBoldItalic	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-SemiBoldItalic.ttf
SourceSerifPro-ExtraLight	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-ExtraLight.ttf
SourceSerifPro-Italic	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-Italic.ttf
SourceSerifPro-BoldItalic	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-BoldItalic.ttf
SourceSerifPro-LightItalic	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-LightItalic.ttf
SourceSerifPro-Black	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-Black.ttf
SourceSerifPro-Regular	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-Regular.ttf
SourceSerifPro-Bold	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-Bold.ttf
SourceSerifPro-BlackItalic	https://fonts.google.com/specimen/Source+Serif+Pro	https://raw.githubusercontent.com/google/fonts/main/ofl/sourceserifpro/SourceSerifPro-BlackItalic.ttf
Sofia-Regular	https://fonts.google.com/specimen/Sofia	https://raw.githubusercontent.com/google/fonts/main/ofl/sofia/Sofia-Regular.ttf
Arvo-Regular	https://fonts.google.com/specimen/Arvo	https://raw.githubusercontent.com/google/fonts/main/ofl/arvo/Arvo-Regular.ttf
Arvo-Bold	https://fonts.google.com/specimen/Arvo	https://raw.githubusercontent.com/google/fonts/main/ofl/arvo/Arvo-Bold.ttf
Arvo-BoldItalic	https://fonts.google.com/specimen/Arvo	https://raw.githubusercontent.com/google/fonts/main/ofl/arvo/Arvo-BoldItalic.ttf
Arvo-Italic	https://fonts.google.com/specimen/Arvo	https://raw.githubusercontent.com/google/fonts/main/ofl/arvo/Arvo-Italic.ttf
JosefinSansStd-Light	https://fonts.google.com/specimen/Josefin+Sans+Std	https://raw.githubusercontent.com/google/fonts/main/ofl/josefinsansstdlight/JosefinSansStd-Light.ttf
MarkaziText-VF	https://fonts.google.com/specimen/Markazi+Text	https://raw.githubusercontent.com/google/fonts/main/ofl/markazitextvfbeta/MarkaziText-VF.ttf
OriginalSurfer-Regular	https://fonts.google.com/specimen/Original+Surfer	https://raw.githubusercontent.com/google/fonts/main/ofl/originalsurfer/OriginalSurfer-Regular.ttf
OleoScript-Bold	https://fonts.google.com/specimen/Oleo+Script	https://raw.githubusercontent.com/google/fonts/main/ofl/oleoscript/OleoScript-Bold.ttf
OleoScript-Regular	https://fonts.google.com/specimen/Oleo+Script	https://raw.githubusercontent.com/google/fonts/main/ofl/oleoscript/OleoScript-Regular.ttf
NerkoOne-Regular	https://fonts.google.com/specimen/Nerko+One	https://raw.githubusercontent.com/google/fonts/main/ofl/nerkoone/NerkoOne-Regular.ttf
Benne-Regular	https://fonts.google.com/specimen/Benne	https://raw.githubusercontent.com/google/fonts/main/ofl/benne/Benne-Regular.ttf
ButchermanCaps-Regular	https://fonts.google.com/specimen/Butcherman+Caps	https://raw.githubusercontent.com/google/fonts/main/ofl/butchermancaps/ButchermanCaps-Regular.ttf
SyneTactile-Regular	https://fonts.google.com/specimen/Syne+Tactile	https://raw.githubusercontent.com/google/fonts/main/ofl/synetactile/SyneTactile-Regular.ttf
StalinistOne-Regular	https://fonts.google.com/specimen/Stalinist+One	https://raw.githubusercontent.com/google/fonts/main/ofl/stalinistone/StalinistOne-Regular.ttf
Warnes-Regular	https://fonts.google.com/specimen/Warnes	https://raw.githubusercontent.com/google/fonts/main/ofl/warnes/Warnes-Regular.ttf
Timmana-Regular	https://fonts.google.com/specimen/Timmana	https://raw.githubusercontent.com/google/fonts/main/ofl/timmana/Timmana-Regular.ttf
